"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","EMP","MEN","PC_WKGPOP","M","1979-06",83.39085,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-07",83.40452,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-08",83.17929,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-09",82.83932,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-10",83.20236,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-11",83.06007,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-12",83.12286,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-01",83.14778,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-02",82.87489,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-03",82.90982,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-04",82.90327,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-05",82.81608,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-06",83.03413,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-07",82.92972,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-08",82.90544,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-09",83.04145,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-10",83.08171,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-11",82.8107,
"JPN","EMP","MEN","PC_WKGPOP","M","1980-12",82.96273,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-01",83.09142,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-02",83.07365,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-03",83.15531,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-04",82.92886,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-05",82.71439,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-06",83.00266,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-07",82.84657,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-08",82.97169,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-09",82.68771,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-10",82.59715,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-11",82.66538,
"JPN","EMP","MEN","PC_WKGPOP","M","1981-12",82.45327,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-01",82.53197,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-02",82.79414,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-03",82.96054,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-04",83.09691,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-05",82.86958,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-06",82.41083,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-07",82.51199,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-08",82.65485,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-09",82.61303,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-10",82.58289,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-11",82.73148,
"JPN","EMP","MEN","PC_WKGPOP","M","1982-12",82.80013,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-01",82.67937,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-02",82.57787,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-03",82.46385,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-04",82.40036,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-05",82.65813,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-06",82.76833,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-07",82.66404,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-08",82.37003,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-09",82.3623,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-10",82.40553,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-11",82.34713,
"JPN","EMP","MEN","PC_WKGPOP","M","1983-12",82.35014,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-01",82.26652,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-02",82.30962,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-03",82.10487,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-04",82.06213,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-05",82.01053,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-06",82.06932,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-07",81.90964,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-08",81.9785,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-09",82.05226,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-10",82.01752,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-11",82.05495,
"JPN","EMP","MEN","PC_WKGPOP","M","1984-12",82.03281,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-01",82.04357,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-02",81.73705,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-03",81.66416,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-04",81.81129,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-05",81.73444,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-06",81.56091,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-07",81.62342,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-08",81.44815,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-09",81.45983,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-10",81.35218,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-11",81.30328,
"JPN","EMP","MEN","PC_WKGPOP","M","1985-12",81.18653,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-01",81.45613,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-02",81.3726,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-03",81.29544,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-04",81.26263,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-05",81.27427,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-06",81.11308,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-07",81.1147,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-08",81.32883,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-09",81.21349,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-10",81.10506,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-11",80.99713,
"JPN","EMP","MEN","PC_WKGPOP","M","1986-12",80.8363,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-01",80.77734,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-02",80.76232,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-03",80.87671,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-04",80.72437,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-05",80.49744,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-06",80.59349,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-07",80.84024,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-08",80.97459,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-09",80.89259,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-10",80.87687,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-11",80.7886,
"JPN","EMP","MEN","PC_WKGPOP","M","1987-12",80.73261,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-01",80.70737,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-02",80.64908,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-03",80.73006,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-04",80.89529,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-05",80.89475,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-06",81.04247,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-07",80.78368,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-08",80.91899,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-09",80.85695,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-10",80.7909,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-11",80.93086,
"JPN","EMP","MEN","PC_WKGPOP","M","1988-12",81.02482,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-01",80.94254,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-02",81.04839,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-03",81.00867,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-04",81.03198,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-05",80.97222,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-06",81.20586,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-07",81.20738,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-08",81.09418,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-09",80.99052,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-10",81.02319,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-11",81.13206,
"JPN","EMP","MEN","PC_WKGPOP","M","1989-12",81.28385,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-01",81.2112,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-02",81.36829,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-03",81.2969,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-04",81.33622,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-05",81.6827,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-06",81.43126,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-07",81.61439,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-08",81.43015,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-09",81.61848,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-10",81.80786,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-11",81.72283,
"JPN","EMP","MEN","PC_WKGPOP","M","1990-12",81.76557,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-01",81.76837,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-02",81.72036,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-03",81.99875,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-04",81.87801,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-05",82.00065,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-06",82.15009,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-07",81.86623,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-08",81.88572,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-09",82.20007,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-10",82.22327,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-11",82.24833,
"JPN","EMP","MEN","PC_WKGPOP","M","1991-12",82.19722,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-01",82.42452,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-02",82.5463,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-03",82.47633,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-04",82.53034,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-05",82.20077,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-06",81.98793,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-07",82.27909,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-08",82.29536,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-09",82.23016,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-10",82.38203,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-11",82.46986,
"JPN","EMP","MEN","PC_WKGPOP","M","1992-12",82.5638,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-01",82.42756,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-02",82.49742,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-03",82.40592,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-04",82.40183,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-05",82.29609,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-06",82.37168,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-07",82.40348,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-08",82.32272,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-09",82.36346,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-10",82.3849,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-11",82.2955,
"JPN","EMP","MEN","PC_WKGPOP","M","1993-12",82.24993,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-01",82.11508,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-02",82.065,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-03",81.95908,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-04",81.89704,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-05",82.25314,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-06",81.98946,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-07",81.98004,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-08",82.10947,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-09",81.94151,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-10",81.84318,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-11",81.97842,
"JPN","EMP","MEN","PC_WKGPOP","M","1994-12",81.92426,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-01",81.77077,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-02",81.74268,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-03",81.77242,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-04",81.79579,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-05",81.85075,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-06",81.94168,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-07",82.02042,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-08",82.0149,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-09",82.13033,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-10",82.11987,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-11",81.87199,
"JPN","EMP","MEN","PC_WKGPOP","M","1995-12",81.78354,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-01",81.869,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-02",81.9686,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-03",81.96608,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-04",82.1304,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-05",81.93238,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-06",82.1154,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-07",82.35483,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-08",82.40998,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-09",82.36891,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-10",82.26897,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-11",82.36162,
"JPN","EMP","MEN","PC_WKGPOP","M","1996-12",82.475,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-01",82.60265,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-02",82.57561,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-03",82.75474,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-04",82.79667,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-05",82.81193,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-06",82.74954,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-07",82.58611,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-08",82.4161,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-09",82.23096,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-10",82.20516,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-11",82.1359,
"JPN","EMP","MEN","PC_WKGPOP","M","1997-12",82.26906,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-01",82.10264,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-02",82.03754,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-03",82.00818,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-04",81.77482,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-05",81.75787,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-06",81.92583,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-07",81.84116,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-08",81.46019,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-09",81.46558,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-10",81.59602,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-11",81.5069,
"JPN","EMP","MEN","PC_WKGPOP","M","1998-12",81.49563,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-01",81.55262,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-02",81.38863,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-03",81.1869,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-04",81.02043,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-05",80.9511,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-06",80.97855,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-07",80.93645,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-08",81.12904,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-09",81.37295,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-10",81.25795,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-11",81.18195,
"JPN","EMP","MEN","PC_WKGPOP","M","1999-12",81.10805,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-01",81.05124,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-02",80.86229,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-03",80.85046,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-04",80.97014,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-05",81.26505,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-06",81.06165,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-07",80.90337,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-08",81.08269,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-09",81.21053,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-10",81.15692,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-11",81.25278,
"JPN","EMP","MEN","PC_WKGPOP","M","2000-12",81.1283,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-01",80.9613,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-02",81.0337,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-03",81.01985,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-04",80.89304,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-05",80.82736,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-06",80.63589,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-07",80.58107,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-08",80.60903,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-09",80.24886,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-10",80.05283,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-11",79.9582,
"JPN","EMP","MEN","PC_WKGPOP","M","2001-12",79.82561,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-01",80.07605,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-02",80.1147,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-03",80.23195,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-04",80.13366,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-05",79.83244,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-06",79.92768,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-07",80.00003,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-08",79.89822,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-09",79.73797,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-10",79.91138,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-11",79.79701,
"JPN","EMP","MEN","PC_WKGPOP","M","2002-12",79.80141,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-01",79.99664,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-02",80.07451,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-03",79.78564,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-04",79.70076,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-05",79.68096,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-06",79.74178,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-07",79.96873,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-08",79.97238,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-09",79.90557,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-10",79.99001,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-11",80.1741,
"JPN","EMP","MEN","PC_WKGPOP","M","2003-12",80.3095,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-01",80.08663,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-02",80.00259,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-03",79.87274,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-04",80.01448,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-05",80.11205,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-06",79.95889,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-07",79.83617,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-08",80.11738,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-09",80.07532,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-10",80.24709,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-11",80.39708,
"JPN","EMP","MEN","PC_WKGPOP","M","2004-12",80.39354,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-01",80.31901,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-02",80.08032,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-03",80.22903,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-04",80.21114,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-05",80.23129,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-06",80.4921,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-07",80.65147,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-08",80.6275,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-09",80.99257,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-10",80.83841,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-11",80.73462,
"JPN","EMP","MEN","PC_WKGPOP","M","2005-12",80.76182,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-01",80.67808,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-02",80.91025,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-03",81.16272,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-04",81.14371,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-05",81.1697,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-06",81.13087,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-07",81.13679,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-08",81.08646,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-09",81.1438,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-10",81.15446,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-11",81.10341,
"JPN","EMP","MEN","PC_WKGPOP","M","2006-12",81.26538,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-01",81.4696,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-02",81.73427,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-03",81.70779,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-04",81.97078,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-05",81.9165,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-06",82.01192,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-07",82.01817,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-08",81.92159,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-09",81.87797,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-10",81.71088,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-11",81.81394,
"JPN","EMP","MEN","PC_WKGPOP","M","2007-12",81.87944,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-01",81.6012,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-02",81.67754,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-03",81.69614,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-04",81.73891,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-05",81.85335,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-06",81.66419,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-07",81.54707,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-08",81.90461,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-09",81.90503,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-10",81.85972,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-11",81.791,
"JPN","EMP","MEN","PC_WKGPOP","M","2008-12",81.27868,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-01",81.2765,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-02",80.97943,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-03",80.69648,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-04",80.3606,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-05",80.25712,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-06",80.00723,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-07",79.89189,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-08",80.01146,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-09",80.13494,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-10",80.24812,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-11",80.03738,
"JPN","EMP","MEN","PC_WKGPOP","M","2009-12",80.11116,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-01",80.37752,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-02",80.11391,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-03",80.23201,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-04",80.16137,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-05",80.04037,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-06",80.07108,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-07",80.27807,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-08",80.29053,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-09",80.18353,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-10",80.15579,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-11",80.18425,
"JPN","EMP","MEN","PC_WKGPOP","M","2010-12",80.34983,
"JPN","EMP","MEN","PC_WKGPOP","M","2011-01",80.35251,
"JPN","EMP","MEN","PC_WKGPOP","M","2011-02",80.6572,"B"
"JPN","EMP","MEN","PC_WKGPOP","M","2011-03",80.68956,
"JPN","EMP","MEN","PC_WKGPOP","M","2011-04",80.77301,
"JPN","EMP","MEN","PC_WKGPOP","M","2011-05",80.77598,
"JPN","EMP","MEN","PC_WKGPOP","M","2011-06",80.78569,
"JPN","EMP","MEN","PC_WKGPOP","M","2011-07",80.55956,
"JPN","EMP","MEN","PC_WKGPOP","M","2011-08",80.62771,"B"
